2015-06-15 22:21:00.000,2015-06-15 22:21:00.000,2015-06-16 14:51:00.000,2015-06-16 14:51:00.000,USDCNH,0.460,0.460,SELL,6.21270,6.21270,6.21120,6.21120,-2.45,pair_cc_sh_ld_01,@
2015-06-16 14:52:00.000,2015-06-16 14:52:00.000,2015-06-16 15:17:00.000,2015-06-16 15:17:00.000,USDCNH,0.460,0.460,BUY,6.21120,6.21120,6.21080,6.21080,-89.83,pair_cc_sh_ld_01,@
2015-06-16 15:19:00.000,2015-06-16 15:19:00.000,2015-06-16 20:16:00.000,2015-06-16 20:16:00.000,USDCNH,0.460,0.460,SELL,6.21080,6.21080,6.21130,6.21130,-94.42,pair_cc_sh_ld_01,@
2015-06-16 20:30:00.000,2015-06-16 20:30:00.000,2015-06-18 20:01:00.000,2015-06-18 20:01:00.000,USDCNH,0.460,0.460,BUY,6.21140,6.21140,6.20430,6.20430,-398.03,pair_cc_sh_ld_01,@
2015-06-18 20:05:00.000,2015-06-18 20:05:00.000,2015-06-18 20:24:00.000,2015-06-18 20:24:00.000,USDCNH,0.460,0.460,SELL,6.20410,6.20410,6.20440,6.20440,-85.15,pair_cc_sh_ld_01,@
2015-06-18 20:32:00.000,2015-06-18 20:32:00.000,2015-06-23 09:03:00.000,2015-06-23 09:03:00.000,USDCNH,0.460,0.460,SELL,6.20380,6.20380,6.20400,6.20400,-80.54,pair_cc_sh_ld_01,@
2015-06-23 09:04:00.000,2015-06-23 09:04:00.000,2015-06-29 09:08:00.000,2015-06-29 09:08:00.000,USDCNH,0.460,0.460,BUY,6.20400,6.20400,6.21300,6.21300,342.65,pair_cc_sh_ld_01,@
2015-06-29 09:44:00.000,2015-06-29 09:44:00.000,2015-06-29 20:28:00.000,2015-06-29 20:28:00.000,USDCNH,0.460,0.460,SELL,6.21230,6.21230,6.21040,6.21040,15.96,pair_cc_sh_ld_01,@
2015-06-29 20:29:00.000,2015-06-29 20:29:00.000,2015-06-29 21:07:00.000,2015-06-29 21:07:00.000,USDCNH,0.460,0.460,BUY,6.21040,6.21040,6.21030,6.21030,-76.02,pair_cc_sh_ld_01,@
2015-06-29 21:08:00.000,2015-06-29 21:08:00.000,2015-06-30 09:26:00.000,2015-06-30 09:26:00.000,USDCNH,0.460,0.460,SELL,6.21030,6.21030,6.20850,6.20850,11.38,pair_cc_sh_ld_01,@
2015-06-30 09:30:00.000,2015-06-30 09:30:00.000,2015-07-07 01:00:00.000,2015-07-07 01:00:00.000,USDCNH,0.460,0.460,BUY,6.20850,6.20850,6.21180,6.21180,80.40,pair_cc_sh_ld_01,@
2015-07-07 01:29:00.000,2015-07-07 01:29:00.000,2015-07-07 20:08:00.000,2015-07-07 20:08:00.000,USDCNH,0.460,0.460,SELL,6.21150,6.21150,6.21980,6.21980,-453.23,pair_cc_sh_ld_01,@
2015-07-07 21:48:00.000,2015-07-07 21:48:00.000,2015-07-08 09:01:00.000,2015-07-08 09:01:00.000,USDCNH,0.460,0.460,SELL,6.22370,6.22370,6.22260,6.22260,-20.97,pair_cc_sh_ld_01,@
2015-07-08 09:37:00.000,2015-07-08 09:37:00.000,2015-07-09 10:10:00.000,2015-07-09 10:10:00.000,USDCNH,0.460,0.460,SELL,6.22610,6.22610,6.21730,6.21730,333.20,pair_cc_sh_ld_01,@
2015-07-09 10:18:00.000,2015-07-09 10:18:00.000,2015-07-09 22:33:00.000,2015-07-09 22:33:00.000,USDCNH,0.460,0.460,BUY,6.21540,6.21540,6.21700,6.21700,2.12,pair_cc_sh_ld_01,@
2015-07-09 22:34:00.000,2015-07-09 22:34:00.000,2015-07-10 09:00:00.000,2015-07-10 09:00:00.000,USDCNH,0.460,0.460,SELL,6.21700,6.21700,6.21480,6.21480,29.70,pair_cc_sh_ld_01,@
2015-07-10 09:01:00.000,2015-07-10 09:01:00.000,2015-07-13 20:48:00.000,2015-07-13 20:48:00.000,USDCNH,0.460,0.460,BUY,6.21480,6.21480,6.21560,6.21560,-34.67,pair_cc_sh_ld_01,@
2015-07-13 21:12:00.000,2015-07-13 21:12:00.000,2015-07-13 22:00:00.000,2015-07-13 22:00:00.000,USDCNH,0.460,0.460,SELL,6.21560,6.21560,6.21590,6.21590,-85.28,pair_cc_sh_ld_01,@
2015-07-13 22:36:00.000,2015-07-13 22:36:00.000,2015-07-20 14:33:00.000,2015-07-20 14:33:00.000,USDCNH,0.460,0.460,BUY,6.21590,6.21590,6.21310,6.21310,-200.28,pair_cc_sh_ld_01,@
