2019-08-01 22:01:00.000,2019-08-01 22:01:00.000,2019-08-02 10:03:00.000,2019-08-02 10:03:00.000,Au(T+D),1.000,1.000,BUY,315.34000,315.34000,322.17000,322.17000,6703.86,pair_cc_sh_ld_01,@
2019-08-02 13:27:00.000,2019-08-02 13:27:00.000,2019-08-02 22:19:00.000,2019-08-02 22:19:00.000,Au(T+D),1.000,1.000,BUY,322.18000,322.18000,324.50000,324.50000,2191.13,pair_cc_sh_ld_01,@
2019-08-02 22:21:00.000,2019-08-02 22:21:00.000,2019-08-03 01:14:00.000,2019-08-03 01:14:00.000,Au(T+D),1.000,1.000,SELL,324.55000,324.55000,325.28000,325.28000,-859.82,pair_cc_sh_ld_01,@
2019-08-03 01:53:00.000,2019-08-03 01:53:00.000,2019-08-05 09:18:00.000,2019-08-05 09:18:00.000,Au(T+D),1.000,1.000,SELL,324.81000,324.81000,327.00000,327.00000,-2319.92,pair_cc_sh_ld_01,@
2019-08-05 09:22:00.000,2019-08-05 09:22:00.000,2019-08-05 09:34:00.000,2019-08-05 09:34:00.000,Au(T+D),1.000,1.000,BUY,327.29000,327.29000,328.53000,328.53000,1109.08,pair_cc_sh_ld_01,@
2019-08-05 09:35:00.000,2019-08-05 09:35:00.000,2019-08-05 09:37:00.000,2019-08-05 09:37:00.000,Au(T+D),1.000,1.000,SELL,329.24000,329.24000,329.96000,329.96000,-851.70,pair_cc_sh_ld_01,@
2019-08-05 09:38:00.000,2019-08-05 09:38:00.000,2019-08-05 14:15:00.000,2019-08-05 14:15:00.000,Au(T+D),1.000,1.000,BUY,330.55000,330.55000,332.15000,332.15000,1467.78,pair_cc_sh_ld_01,@
2019-08-05 14:36:00.000,2019-08-05 14:36:00.000,2019-08-06 00:42:00.000,2019-08-06 00:42:00.000,Au(T+D),1.000,1.000,SELL,332.25000,332.25000,334.59000,334.59000,-2472.90,pair_cc_sh_ld_01,@
2019-08-06 00:48:00.000,2019-08-06 00:48:00.000,2019-08-06 09:13:00.000,2019-08-06 09:13:00.000,Au(T+D),1.000,1.000,BUY,334.49000,334.49000,336.28000,336.28000,1656.20,pair_cc_sh_ld_01,@
2019-08-06 09:16:00.000,2019-08-06 09:16:00.000,2019-08-06 12:17:00.000,2019-08-06 12:17:00.000,Au(T+D),1.000,1.000,SELL,335.41000,335.41000,333.17000,333.17000,2105.84,pair_cc_sh_ld_01,@
2019-08-06 12:18:00.000,2019-08-06 12:18:00.000,2019-08-06 15:03:00.000,2019-08-06 15:03:00.000,Au(T+D),1.000,1.000,SELL,333.36000,333.36000,333.46000,333.46000,-233.34,pair_cc_sh_ld_01,@
2019-08-06 20:28:00.000,2019-08-06 20:28:00.000,2019-08-07 14:26:00.000,2019-08-07 14:26:00.000,Au(T+D),1.000,1.000,SELL,333.40000,333.40000,339.40000,339.40000,-6133.36,pair_cc_sh_ld_01,@
